央视,#genre#
四川影视文化[1280*720],http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川公共乡村[1280*720],http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川新闻频道HD[1280*720],http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川遂宁综合台[1280*720],http://snlive.scsntv.com:8091/live/xwzh.m3u8
四川遂宁公共台[1280*720],http://snlive.scsntv.com:8091/live/gggy.m3u8
成都新闻[1280*720],http://live.826pc.com/cdtv/live.php?id=1
成都经济[768*576],http://live.826pc.com/cdtv/live.php?id=2
成都都市[768*576],http://live.826pc.com/cdtv/live.php?id=3
成都影视[768*576],http://live.826pc.com/cdtv/live.php?id=45
成都公共[1280*720],http://live.826pc.com/cdtv/live.php?id=5
福建福州影视台http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
陕西西安新闻台[768*576],http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西西安白鸽台[768*576],http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西西安影视台[768*576],http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西西安丝路台[768*576],http://stream2.xiancity.cn/xatv5/sd/live.m3u8
山东德州综合台[1920*1080],http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
深圳蛇口[1920*1080],http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
吉林都市[1200*900],http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
吉林生活[1200*900],http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020
吉林影视[1200*900],http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林乡村[1200*900],http://stream1.jlntv.cn/xcpd/sd/live.m3u8
吉林公共[1200*900],http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林7频道[1200*900],http://stream1.jlntv.cn/fzpd/sd/live.m3u8
广东点掌财经[1280*720],http://cclive2.aniu.tv/live/anzb.m3u8
广东潮州综合[655*480],http://dslive.grtn.cn/czzh/sd/live.m3u8
广东潮州公共[1280*720],http://live.zscz0768.com/live/ggpd.m3u8
福建福州综合[1920*1080],http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建福州生活[1920*1080],http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
江苏徐州生活[853*480],http://stream1.huaihai.tv/jjsh/playlist.m3u8
江苏徐州影视][1920*1080],http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
江苏徐州公共[1024*576],http://stream1.huaihai.tv/ggpd/playlist.m3u8
九寨沟新闻综合[720*576],http://111.231.194.231:85/live/xwzh_500k.m3u8
壤塘综合频道[720*404],http://118.122.239.157:1236/hls/hd-live.m3u8
西青新闻综合[1920*1080],http://221.238.209.44:81/hls/live1.m3u8
舟山新闻综合[1024*576],http://stream.wifizs.cn/xwzh/sd/live.m3u8
萧山新闻综合[720*404],http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活频道[720*404],http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
余姚新闻综合[720*576],http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化[720*576],http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
嵊州新闻综合[1280*960],http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
上虞新闻综合[720*576],http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞经济文化[720*576],http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都[720*576],http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
新昌新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视[1920*1080],http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
安阳新闻综合[785*576],http://hntvpull.8686c.com/wxtv/AY-1/playlist.m3u8
南阳新闻[1047*576],http://hnnz.chinashadt.com:1935/live/1003.stream/playlist.m3u8
南阳公共[1024*576],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
南阳科教[1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
洛阳综合[1280*720],http://live1.lytv.com.cn:1935/live/LYTV1-1/playlist.m3u8
开封新闻综合[480*360],http://117.158.206.60:9080/kaifeng/kftv1.m3u8
开封生活图文[480*360],http://117.158.206.60:9080/kaifeng/kftv2.m3u8
开封公共[480*360],http://117.158.206.60:9080/kaifeng/kftv3.m3u8
睛彩开封[480*360],http://117.158.206.60:9080/kaifeng/kftv4.m3u8
周口经济生活[720*576],http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8
周口科教文化[720*576],http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8
周口图文信息[720*576],http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8
榆树综艺[640*360],http://stream.zhystv.com/ysyt/sd/live.m3u8
孝义新闻综合[1047*576],http://app.xygdcm.com:2036/live/stream:xy1.stream/playlist.m3u8
延安新闻综合[720*404],http://stream2.liveyun.hoge.cn/YATV1/sd/live.m3u8
延安公共[720*405],http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
阿坝综合[720*404],http://118.122.239.157:1234/hls/hd-live.m3u8
昭化综合[960*540],http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
滨海新闻[720*576],http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海综艺[720*576],http://60.30.52.41/live/bhtv2/playlist.m3u8
西藏藏语[768*576],http://media.vtibet.com/masvod/HLSLive/7/zangyuTV_q1.m3u8
舟山群岛旅游[1024*576],http://live.wifizs.cn/qdly/sd/live.m3u8
东阳新闻综合[640*480],http://stream.dybtv.com/xwzh/GQ/live.m3u8
北碚综合频道[720*576],http://222.178.181.121:12034/beibei01.m3u8
滨州测试频道[720*576],http://stream.bzcm.net/4/sd/live.m3u8
亳州新闻综合[1280*720],http://218.22.251.12:8001/tslslive/wT9aUpL/hls/live_sd.m3u8
迭部电视台[1920*1080],http://117.156.28.119/270000001111/1110000154/index.m3u8
东乡电视台[1920*1080],http://117.156.28.119/270000001111/1110000131/index.m3u8
敦煌电视[1920*1080],http://117.156.28.119/270000001111/1110000028/index.m3u8
甘肃品质生活[1280*720],http://stream.gstv.com.cn/pzsh/sd/live.m3u8
高台电视台[1920*1080],http://117.156.28.119/270000001111/1110000146/index.m3u8
海盐新闻频道[960*720],http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
和政电视台[1920*1080],http://117.156.28.119/270000001111/1110000149/index.m3u8
酒泉新闻综合[1024*576],http://117.156.28.119/270000001111/1110000001/index.m3u8
句容影视[768*576],http://218.3.92.100:1937/live/yingshi/chunklist_w365370764.m3u8
西安音乐综艺[768*576],http://stream2.xiancity.cn/xatv6/sd/live.m3u8
云南都市[1920*1080],http://39.130.215.222:6610/gitv_live/G_YNTV-2-HD/
云南娱乐[1920*1080],http://39.130.215.222:6610/gitv_live/G_YNTV-3-HD/
云南生活[1920*1080],http://39.130.215.222:6610/gitv_live/G_YNTV-4-HD/
云南影视[1920*1080],http://39.130.215.222:6610/gitv_live/G_YNTV-5-HD/
云南公共[1920*1080],http://39.130.215.222:6610/gitv_live/G_YNTV-6-HD/
云南国际[768*576],http://39.130.215.222:6610/gitv_live/G_YNTVGJ/
云南移动电视[785*576],http://39.130.215.222:6610/gitv_live/G_QICAIGONGJIAO/
昆明新闻综合[785*576],http://39.130.215.222:6610/gitv_live/G_KMTV-1/
昆明经济生活[785*576],http://39.130.215.222:6610/gitv_live/G_KMTV-2/
昆明科学教育[768*576],http://39.130.215.222:6610/gitv_live/G_KMTV-3/
昆明文体娱乐[785*576],http://39.130.215.222:6610/gitv_live/G_KMTV-4/
昆明影视综艺[768*576],http://39.130.215.222:6610/gitv_live/G_KMTV-5/
昆明公共频道[785*576],http://39.130.215.222:6610/gitv_live/G_KMTV-6/
安徽经视[960*540],http://zbbf2.ahtv.cn/live/750.m3u8
安徽影视[960*540],http://zbbf2.ahtv.cn/live/756.m3u8
安徽科教[960*540],http://zbbf2.ahtv.cn/live/754.m3u8
安徽公共[960*540],http://zbbf2.ahtv.cn/live/752.m3u8
安徽人物[960*540],http://zbbf2.ahtv.cn/live/da9.m3u8
广州番禺HD[1920*1080],http://live.pybtv.cn/channel1/sd/live.m3u8
江苏综艺[1047*576],http://183.207.248.71/gitv/live1/G_JSZY/G_JSZY
深圳蛇口FHD[1920*1080],http://218.17.99.211:82/hls/d4encs75.m3u8
徐州4FHD[1920*1080],http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
南京新闻综合[1280*720],http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
黔西南综合[480*288],http://live.qxndt.com/channel2/sd/live.m3u8
青海综合频道[1920*1080],http://lmt.scqstv.com/live1/live1.m3u8
青田电视台[1920*1080],http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
靖江新闻HD[1280*720],http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
晋江公共HD[1280*720],http://live.china-latv.com/channel2/sd/live.m3u8
江苏影视[1047*576],http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8
巴中公共FHD[1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
巴中综合FHD[1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
直播中国[1280*720],http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
德州图文HD[1280*720],http://kaixianlive.cbg.cn:10345/1.m3u8
德州新闻HD[1920*1080],http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
精彩综艺[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221225807/index.m3u8
精彩体育[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8
精彩电影[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221225811/index.m3u8
精彩电视剧[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221225813/index.m3u8
宝鸡 - 2[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221225973/index.m3u8
宁强 - 2[1920*1080],http://39.134.24.193/PLTV/88888888/224/3221226031/index.m3u8


少儿频道,#genre#
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225683/index.m3u8
新科动漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2_hd.m3u8
爱动漫[1920*1080],http://101.71.255.229:6610/zjhs/2/10107/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
甘肃少儿蓝光[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
浙江少儿台[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
四川妇女儿童[1280*720],http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
成都少儿[768*576],http://live.826pc.com/cdtv/live.php?id=6
福建福州少儿[1920*1080],http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
动漫秀场[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
CIBN动漫剧场,http://v.iam7.cn/iptv/cibn.php?code=QinZi
CIBN朵丫乐园,http://v.iam7.cn/iptv/cibn.php?code=QiChe
动画频道[1280*720],http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com


探索纪实,#genre#
求索动物3，http：//39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索记录,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索二,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索三,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索四,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8





港澳台,#genre#



轮播频道,#genre#

欢喜剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
电影4,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
电影轮播5,rtmp://tx2play1.douyucdn.cn:1935/live/122402rK7MO9bXSq
电影轮播6,rtmp://tx2play1.douyucdn.cn:1935/live/310926r1GttccHs5
电影轮播7,rtmp://tx2play1.douyucdn.cn:1935/live/315457rkHZoBCIGx
电影轮播8,rtmp://tx2play1.douyucdn.cn:1935/live/5033502rKAhPWDWm
电影轮播9,rtmp://tx2play1.douyucdn.cn:1935/live/5129261rZlxiaokj
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://hd1.91kds.cn/b9/aishang.m3u8?id=chcdz
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://hd1.91kds.cn/b9/aishang.m3u8?id=chcjt
BEST电影,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
BEST2电影,http://112.17.40.145/PLTV/88888888/224/3221226685/index.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
斗鱼电影2,http://tx2play1.douyucdn.cn/live/3928r9p0BHMDG_2000.xs
斗鱼电影25,http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq_2000p.xs
最美影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
kk经典电影,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
kk经典,http://hpull.kktv8.com/livekktv/104621340/playlist.m3u8
电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com&tid=DX5VIJZTDI4ZCN5K4S663GCPBBML&ts=1550812417
电影,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com&tid=U0L14XNX2GN19M0APIZKBZ1WC41Q&ts=1550812411
kk金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
经典影院,http://tx2play1.douyucdn.cn/85894rmovieChow_4000p.xs?uuid=
影视,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
终极影院,http://pull.kktv8.com/livekktv/111536805.flv
黑莓电影,http://112.17.40.140/PLTV/88888888/224/3221226755/index.m3u8

动作 大片 科幻 鬼片 灾难 高分[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21680912
郭德纲于谦晚安相声音频24小时轮播[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5854051
柯南主线剧集，弹幕聊天[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=1895574
名侦探柯南[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=2519310
还珠格格24H轮播【小辣条影院】[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21318393
【海爷 7号厅】林正英 鬼片 僵尸片[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=7332534
【德云社】郭德纲于谦 传统相声映评馆专区[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=308438
铁齿铜牙纪晓岚[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=6694373
【蠢三】哔站最大在线柯南开业啦！[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11267580
地下交通站--高清轮播--曲线救国贾队长[768*576],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21070039
高画质/恶作剧之吻1、2部 24h无限播[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21298611
周星驰成龙林正英王晶刘德华洪金宝电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21448296
！！！[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=32269
【海爷 5号厅】周星驰 李连杰[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5456135
林正英 鬼片 僵尸 女鬼 经典 高能[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5226265
樱桃小丸子国语台配[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11765640
超清柯南日语 kaixin2房[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=1913690
粤语残片 电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=3568283
【海爷 8号厅】林正英鬼片[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=8409992
七十二家房客[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22013050
睡前鬼故事 恐怖故事 灵异故事 惊悚故事[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21204893
红楼梦[638*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5568482
[少年包青天] 暴雨梨花针 开封包黑炭[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=4928767
黄余的直播间（手机电影点这里）[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=3940624
【园长】美食剧集，下饭必备-小当家[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=81170
炊事班的故事第1部（献礼八一建军节）[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=14457148
龙门快递[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5111549
【大秦帝国】超清三部24小时播 大秦万年[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11259274
【海爷 4号厅】动画电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5353745
成龙历险记[640*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=9222732
<松鼠> 动作 悬疑 高能 鬼片[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=6837959
DC 漫威 美漫 动画 电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=798650
【小凤仙】林正英 鬼片 僵尸 24小时[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21360358
恐怖领域[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=20768
重案六组[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=15131066
中华小当家/中华一番 FHD-233[852*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=655291
蜡笔小新/名柯南/哆啦A梦/乌龙派出所[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22241668
名侦探柯南 日语 主要剧情[1920*1080],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=181453
我们这一家+分手厨房2胡闹厨房[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22158781
睡前鬼故事 恐怖故事 灵异故事[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21668357
士兵突击[624*336],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=8504386
『还珠格格1、2部』过场情深深雨蒙蒙轮播[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=14262592
聊斋志异+聊斋奇女子 全146集循环连播[712*400],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22128694
红楼梦+彩蛋剧情(补充剧集)[640*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=8412120
id=6448128
[炊事班的故事]超清下饭剧[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21354981
僵尸道长林正英马小玲喊你来约会周星驰电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=3091485
蓝光超清 周星驰李连杰张国荣 粤语版[1920*1080],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=4361390
最高画质 恶作剧之吻 公主小妹[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22112862
24小时播放阳光的快乐生活1-8部[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=9816952
樱桃小丸子[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11392177
《小马宝莉》大放映！[1920*1080],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=4901506
郭德纲理论[720*1280],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21996402
【24H】新白娘子传奇[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11854978
百变小樱 翼年代记[960*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=58833
新白娘子传奇。24小时经典轮播[1920*1080],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5960549
我和僵尸有个约会三部曲（粤语[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=428247
【军旅】特种兵 士兵突击[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21746919
犬夜叉[1920*1040],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=4519788
超清粤语电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21470455
【怀旧影视】24小时点播[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=8199817
tbb电影动画综艺or吃吃吃吃粤语[854*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=136843
加菲猫/大盗贼 随机播放[708*540],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=906034
霸道总裁鼻祖《王子变青蛙》[512*384],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5438349
胡歌《神话》电视剧，聊斋随机 - 24H[704*464],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=7251976
王子变青蛙/忘记你记得爱情[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=3712061
恶作剧之吻命中注定我爱你汪大东终极系列[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=3042179
粤语 日语 动漫 电影[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=4654153
动漫放映馆：百兽王高莱恩[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=939703
聪明的一休[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22146747
粤语怀旧电影剧集[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=8613737
【德云社】郭德纲单口相声评书（7*24）[712*400],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22239221
易经智慧[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21676478
三国演义[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=13948338
~外来媳妇本地郎~1-1842集[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=995289
开闭家的后花园[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=2151084
粤语 配音 电视[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=1317122
【瞬间爆炸】高分电影放映厅！[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=68187
刮开有奖[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=6151328
【烧包谷】树莓派不断电[480*384],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=5977175
粤语花香[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21221987
ANIRADI_LIVE_MAIN[320*180],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=31613
送礼物帮打带粉[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=9083523
四驱兄弟(台版) WGP MAX[640*480],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=10544270
品评经典之87版《红楼梦》[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=1402698
地大物博怎么能少了吃法（￣▽￣）[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=11709851
咚咚咚：“玩会儿吧”[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=962268
经典番剧/动漫/剧场版24时轮播[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21751462
暂放小当家-我们还会回来的~[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=15053669
看看剧 绝色双娇[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22191828
无聊看看视频[1920*1080],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=12916213
名侦探柯南剧场版[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22205575
194集猫和老鼠24h连播[720*528],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=2171135
怀旧经典剧 武侠 神话 神断案[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21763462
动漫日语入门学习教程/五十音零基础教学[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=938170
光速蒙面侠21号！[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=21332986
经典怀旧剧场-牢记历史-祖国越来越强大！[1280*720],http://testcode.qwtvweb.xyz/gn/bilibili.php?id=22087600
经典港片动作枪战恩仇[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=37758710
周星驰经典搞笑赌片[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1353881242
亮剑 超清全屏[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=32110908
欧美《新电影》500部[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=14503914
雍正王朝[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=26650882
林正英[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=24066336
爱情公寓[640*368],http://testcode.qwtvweb.xyz/gn/yy.php?id=38525272
发哥赌神电影系列[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=39589923
古惑仔系列[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=1382658857
林正英搞笑僵尸[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1351505899
胡歌 郡主[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=35467265
甄子丹系列[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1353314294
《欧美电影》狙击动作[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1331053117
天龙倚天笑傲[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=1351814644
元芳你怎么看[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=1351755386
欧美新片500部[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1353426319
康熙微服私访记全集[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=34811100
铁齿铜牙纪晓岚[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=22039119
吖宝欧美科幻丧尸[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=29460894
恐怖片鬼片港片最全[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=67242782
少年包青天经典悬疑[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1382655207
林正英僵尸王系列[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1353685311
赌片 赌神 赌侠 赌圣[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1352487950
鹿鼎记 高清经典[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=28265277
重案六组破案神剧[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=1382660045
成龙经典动作 搞笑[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=34460526
海外电影超燃巨作[1280*720],http://testcode.qwtvweb.xyz/gn/yy.php?id=26623173
乔四爷续集[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=39360972
动漫斗罗斗破[800*600],http://testcode.qwtvweb.xyz/gn/yy.php?id=35742228
